customer_id,product_id,purchase_date,category,price,ratings,page_views,time_spent
1,104,2023-04-26,Electronics,500,3.0,12,129
1,101,2023-09-03,Electronics,500,2.0,64,120
4,104,2023-05-25,Home & Kitchen,200,2.0,59,91
3,102,2023-04-30,Home & Kitchen,200,4.0,27,86
4,101,2023-03-18,Electronics,500,3.0,34,134
3,102,2023-12-14,Electronics,500,2.0,58,98
2,102,2023-06-06,Home & Kitchen,200,4.0,60,119
2,105,2023-12-20,Electronics,500,5.0,10,124
5,103,2023-07-10,Electronics,500,3.0,95,89
4,105,2023-07-25,Beauty,30,1.0,35,137
1,101,2023-11-06,Home & Kitchen,200,4.0,84,38
4,104,2023-08-04,Clothing,50,3.0,78,64
2,101,2023-04-21,Home & Kitchen,200,3.0,37,138
3,101,2023-11-10,Home & Kitchen,200,3.0,65,83
3,101,2023-12-08,Electronics,800,4.0,80,130
2,103,2023-11-07,Clothing,50,4.0,92,136
1,101,2023-03-30,Clothing,50,5.0,88,54
4,102,2023-09-07,Clothing,50,4.0,47,120
3,102,2023-02-04,Electronics,500,2.0,53,124
2,103,2023-12-12,Home & Kitchen,200,4.0,79,55
5,104,2023-05-14,Electronics,500,1.0,62,129
1,103,2023-09-04,Electronics,800,3.0,19,123
1,101,2023-11-19,Electronics,500,4.0,78,43
3,103,2023-01-07,Electronics,800,2.0,31,72
3,101,2023-07-31,Electronics,500,4.0,77,60
1,104,2023-08-13,Beauty,30,3.0,39,125
2,101,2023-10-08,Electronics,500,3.0,15,108
5,101,2023-08-31,Electronics,500,1.0,69,23
2,105,2023-04-07,Home & Kitchen,200,3.0,48,69
3,105,2023-01-19,Clothing,50,3.0,18,66
1,101,2023-03-10,Beauty,30,3.0,83,26
3,104,2023-10-09,Electronics,800,1.0,95,58
4,105,2023-02-17,Clothing,50,4.0,98,92
4,101,2023-12-11,Clothing,50,3.0,34,138
2,104,2023-06-29,Electronics,800,1.0,39,101
1,104,2023-12-26,Electronics,500,2.0,62,81
4,103,2023-10-01,Electronics,500,4.0,82,51
1,102,2023-06-17,Clothing,50,3.0,66,74
2,101,2023-06-14,Electronics,500,2.0,52,128
4,104,2023-02-21,Beauty,30,5.0,22,40
4,102,2023-03-29,Beauty,30,3.0,78,93
1,103,2023-09-13,Clothing,50,3.0,63,113
3,101,2023-09-16,Electronics,500,2.0,58,84
5,105,2023-04-15,Clothing,50,3.0,77,64
3,102,2023-12-17,Electronics,500,3.0,50,114
1,105,2023-08-25,Electronics,500,2.0,54,132
3,103,2023-12-25,Electronics,800,4.0,57,80
1,101,2023-12-28,Clothing,50,3.0,64,104
3,104,2023-06-15,Clothing,50,2.0,90,48
1,101,2023-06-06,Home & Kitchen,200,2.0,68,115
2,103,2023-03-02,Electronics,800,4.0,18,131
1,102,2023-05-02,Electronics,800,4.0,16,85
1,104,2023-05-15,Electronics,800,1.0,87,74
5,105,2023-10-14,Home & Kitchen,200,2.0,77,67
4,101,2023-02-22,Home & Kitchen,200,5.0,64,126
1,103,2023-02-27,Electronics,500,2.0,45,92
2,103,2023-11-06,Electronics,800,5.0,15,130
5,101,2023-07-15,Beauty,30,2.0,66,105
1,104,2023-08-05,Home & Kitchen,200,3.0,34,69
1,101,2023-03-02,Clothing,50,5.0,94,58
5,101,2023-02-17,Electronics,500,3.0,57,52
2,102,2023-07-18,Electronics,800,3.0,58,89
1,101,2023-02-08,Beauty,30,3.0,40,110
3,103,2023-06-02,Clothing,50,2.0,52,53
1,104,2023-03-06,Clothing,50,2.0,47,97
1,104,2023-05-25,Clothing,50,3.0,11,53
5,102,2023-01-09,Electronics,800,4.0,60,141
3,104,2023-04-05,Home & Kitchen,200,3.0,11,106
4,105,2023-12-21,Home & Kitchen,200,2.0,18,58
2,101,2023-03-20,Electronics,800,2.0,81,108
4,104,2023-08-27,Beauty,30,4.0,94,47
3,101,2023-03-27,Clothing,50,3.0,93,91
1,101,2023-09-08,Home & Kitchen,200,1.0,25,101
4,101,2023-04-28,Beauty,30,3.0,25,74
1,103,2023-07-03,Clothing,50,2.0,20,21
1,101,2023-05-08,Electronics,800,5.0,71,36
2,105,2023-10-30,Home & Kitchen,200,5.0,93,90
1,101,2023-12-19,Clothing,50,5.0,96,35
1,102,2023-09-15,Electronics,500,2.0,26,84
1,105,2023-01-30,Electronics,800,5.0,80,93
2,105,2023-09-08,Electronics,800,2.0,38,144
1,101,2023-06-28,Electronics,500,1.0,43,101
5,104,2023-12-23,Beauty,30,5.0,75,59
5,101,2023-08-23,Home & Kitchen,200,3.0,80,59
4,103,2023-11-06,Electronics,800,5.0,41,42
5,105,2023-04-16,Home & Kitchen,200,1.0,95,50
1,102,2023-06-03,Electronics,800,2.0,70,42
2,104,2023-02-12,Clothing,50,4.0,52,68
1,102,2023-01-23,Electronics,500,5.0,87,64
1,101,2023-07-01,Electronics,500,3.0,34,105
1,105,2023-06-27,Beauty,30,3.0,20,27
5,103,2023-06-28,Electronics,500,3.0,79,135
4,102,2023-08-09,Clothing,50,2.0,81,115
5,105,2023-04-03,Clothing,50,5.0,100,113
4,102,2023-07-26,Electronics,800,3.0,33,65
1,103,2023-12-03,Electronics,800,4.0,65,126
4,101,2023-12-20,Electronics,500,2.0,62,132
2,103,2023-04-29,Clothing,50,4.0,45,115
2,102,2023-08-04,Electronics,500,2.0,37,80
3,101,2023-07-30,Clothing,50,2.0,51,52
5,101,2023-02-25,Clothing,50,4.0,10,50
1,102,2023-02-19,Electronics,800,5.0,62,56
4,103,2023-07-17,Electronics,500,2.0,81,111
1,102,2023-08-08,Electronics,500,3.0,17,130
1,102,2023-07-17,Clothing,50,2.0,94,58
2,105,2023-12-07,Electronics,500,5.0,66,123
5,103,2023-04-06,Beauty,30,5.0,71,60
3,102,2023-06-01,Electronics,500,4.0,24,97
1,105,2023-05-21,Beauty,30,4.0,56,51
3,101,2023-11-22,Electronics,500,3.0,59,34
4,105,2023-04-05,Electronics,500,1.0,37,39
3,105,2023-08-18,Electronics,500,3.0,77,25
3,101,2023-12-24,Clothing,50,2.0,36,80
3,102,2023-06-10,Electronics,800,3.0,76,138
5,102,2023-05-02,Electronics,800,1.0,25,114
2,105,2023-12-15,Electronics,800,5.0,47,54
3,104,2023-05-20,Clothing,50,4.0,15,148
4,101,2023-04-24,Home & Kitchen,200,4.0,26,21
1,102,2023-06-30,Clothing,50,2.0,44,146
1,101,2023-12-09,Beauty,30,1.0,64,109
1,105,2023-05-26,Beauty,30,5.0,98,144
2,101,2023-11-13,Electronics,800,3.0,92,140
5,101,2023-11-02,Home & Kitchen,200,1.0,66,43
1,101,2023-09-07,Electronics,800,2.0,48,108
1,102,2023-03-21,Beauty,30,3.0,84,92
1,101,2023-10-31,Beauty,30,4.0,63,147
4,103,2023-08-05,Electronics,800,4.0,88,60
3,103,2023-03-28,Electronics,800,4.0,38,31
1,101,2023-02-16,Electronics,500,3.0,32,73
4,101,2023-08-15,Electronics,500,2.0,24,82
4,101,2023-08-13,Electronics,800,2.0,68,35
5,105,2023-06-04,Beauty,30,2.0,84,43
1,101,2023-04-30,Electronics,800,5.0,59,41
2,103,2023-09-05,Home & Kitchen,200,3.0,50,125
5,102,2023-01-26,Clothing,50,1.0,41,82
2,105,2023-09-22,Clothing,50,2.0,39,82
2,104,2023-10-01,Electronics,500,2.0,96,144
3,101,2023-12-11,Beauty,30,5.0,44,104
1,105,2023-11-16,Home & Kitchen,200,3.0,56,78
1,105,2023-11-15,Beauty,30,3.0,20,129
3,101,2023-11-15,Clothing,50,1.0,31,122
3,101,2023-09-27,Clothing,50,2.0,61,58
1,101,2023-05-22,Beauty,30,2.0,90,128
1,104,2023-07-22,Electronics,800,3.0,33,25
2,104,2023-10-14,Electronics,800,2.0,59,124
4,105,2023-01-04,Home & Kitchen,200,2.0,90,116
1,101,2023-04-18,Beauty,30,4.0,14,114
1,104,2024-01-01,Electronics,800,1.0,59,138
1,102,2023-06-26,Electronics,800,5.0,38,64
2,101,2023-02-03,Beauty,30,4.0,70,68
4,103,2023-04-13,Home & Kitchen,200,3.0,56,114
4,105,2023-12-28,Electronics,500,4.0,32,94
3,102,2023-02-04,Beauty,30,2.0,41,56
4,101,2023-12-31,Beauty,30,3.0,92,50
3,101,2023-06-05,Clothing,50,3.0,35,22
1,101,2023-11-20,Electronics,800,5.0,24,99
5,103,2023-11-02,Beauty,30,4.0,62,127
2,101,2023-02-17,Home & Kitchen,200,5.0,46,39
5,104,2023-11-13,Electronics,800,2.0,83,108
2,102,2023-01-25,Electronics,500,1.0,41,144
3,104,2023-12-21,Home & Kitchen,200,4.0,46,66
4,103,2023-05-28,Beauty,30,2.0,45,68
2,102,2023-12-17,Home & Kitchen,200,2.0,97,92
2,105,2023-11-14,Electronics,500,4.0,53,65
1,104,2023-11-01,Electronics,800,2.0,17,25
2,104,2023-02-05,Electronics,500,4.0,81,96
2,101,2023-05-30,Clothing,50,2.0,27,109
1,101,2023-03-23,Beauty,30,5.0,57,88
1,105,2023-11-25,Electronics,800,2.0,57,102
2,104,2023-03-21,Clothing,50,3.0,30,124
3,101,2023-02-14,Home & Kitchen,200,3.0,57,104
4,101,2023-07-25,Electronics,800,2.0,77,42
4,103,2023-09-06,Beauty,30,4.0,86,29
5,104,2023-04-12,Beauty,30,3.0,92,40
2,105,2023-03-21,Beauty,30,3.0,24,69
1,101,2023-10-06,Home & Kitchen,200,2.0,84,120
5,101,2023-05-16,Beauty,30,3.0,44,116
2,101,2023-05-21,Electronics,800,2.0,58,61
1,104,2023-04-17,Electronics,800,2.0,10,54
3,101,2023-11-14,Electronics,500,4.0,12,141
5,105,2023-02-22,Electronics,500,3.0,97,105
3,104,2023-06-26,Beauty,30,2.0,80,33
1,104,2023-05-10,Electronics,500,2.0,11,47
1,105,2023-04-12,Electronics,800,3.0,38,62
3,105,2023-02-27,Electronics,800,2.0,88,100
5,104,2023-02-03,Beauty,30,2.0,67,148
1,103,2023-03-28,Clothing,50,3.0,85,122
5,104,2023-10-13,Clothing,50,5.0,99,123
2,101,2023-08-31,Electronics,800,4.0,92,82
1,103,2023-05-19,Clothing,50,5.0,30,95
1,103,2023-02-04,Electronics,800,2.0,54,59
1,104,2024-01-01,Clothing,50,3.0,55,149
1,104,2023-09-03,Electronics,800,2.0,53,98
1,101,2023-03-04,Beauty,30,1.0,60,46
4,101,2023-08-19,Electronics,800,5.0,44,128
3,103,2023-09-12,Electronics,800,2.0,58,119
2,101,2023-04-15,Beauty,30,2.0,96,54
4,102,2023-12-22,Electronics,800,2.0,87,131
3,104,2023-02-19,Electronics,800,2.0,73,123
5,104,2023-06-20,Clothing,50,3.0,37,72
4,101,2023-12-24,Electronics,500,3.0,13,89
1,103,2023-10-06,Electronics,800,1.0,31,125
4,104,2023-08-06,Electronics,500,4.0,23,125
1,104,2023-09-05,Clothing,50,2.0,56,123
3,101,2023-01-21,Home & Kitchen,200,3.0,27,102
3,102,2023-04-07,Electronics,500,4.0,34,48
1,104,2023-05-22,Home & Kitchen,200,5.0,33,59
3,101,2023-10-23,Clothing,50,5.0,21,25
2,105,2023-11-10,Electronics,500,5.0,19,93
4,101,2023-01-10,Beauty,30,4.0,79,122
5,103,2023-05-27,Clothing,50,3.0,84,109
5,103,2023-06-09,Electronics,500,2.0,27,78
1,102,2023-11-24,Electronics,500,5.0,59,85
4,102,2023-01-26,Electronics,800,1.0,64,55
2,104,2023-12-16,Beauty,30,2.0,49,28
1,101,2023-08-05,Electronics,800,4.0,77,26
1,101,2023-05-28,Beauty,30,1.0,18,49
2,104,2023-06-29,Beauty,30,1.0,43,138
4,102,2023-10-22,Home & Kitchen,200,4.0,14,41
5,101,2023-08-27,Clothing,50,4.0,87,118
3,105,2023-10-10,Home & Kitchen,200,2.0,43,140
1,101,2023-12-07,Electronics,800,1.0,68,123
2,102,2023-07-16,Home & Kitchen,200,1.0,36,24
1,103,2023-08-03,Home & Kitchen,200,2.0,65,36
1,104,2023-01-26,Electronics,500,2.0,77,55
3,101,2023-06-25,Home & Kitchen,200,4.0,93,96
5,101,2023-11-21,Electronics,500,2.0,38,73
4,102,2023-11-01,Home & Kitchen,200,3.0,20,99
5,103,2023-07-04,Electronics,500,1.0,28,134
1,101,2023-04-19,Beauty,30,5.0,54,97
1,105,2023-10-25,Electronics,800,2.0,35,35
1,105,2023-01-08,Home & Kitchen,200,2.0,47,33
2,102,2023-12-12,Clothing,50,4.0,64,39
4,101,2023-07-21,Clothing,50,1.0,13,60
2,101,2023-11-11,Electronics,500,1.0,10,116
1,103,2023-01-30,Electronics,800,3.0,40,130
1,101,2023-05-25,Electronics,800,4.0,23,58
1,105,2023-08-16,Home & Kitchen,200,4.0,94,44
2,102,2023-08-25,Electronics,500,4.0,91,65
2,101,2023-06-16,Electronics,500,1.0,26,63
3,101,2023-06-04,Beauty,30,1.0,53,104
4,102,2023-11-08,Electronics,500,4.0,46,25
3,101,2023-12-20,Clothing,50,5.0,62,92
4,103,2023-06-03,Home & Kitchen,200,4.0,32,126
3,101,2023-07-17,Electronics,800,2.0,56,71
2,101,2023-03-27,Beauty,30,4.0,20,44
5,102,2023-08-11,Electronics,800,5.0,49,32
5,105,2023-02-21,Home & Kitchen,200,5.0,17,81
4,103,2023-05-21,Beauty,30,4.0,100,70
2,101,2023-07-07,Beauty,30,2.0,46,45
5,105,2023-02-06,Electronics,800,4.0,89,64
3,103,2023-02-11,Electronics,500,3.0,64,37
1,101,2023-09-23,Electronics,800,1.0,52,30
2,102,2023-08-31,Electronics,800,5.0,19,38
4,105,2023-02-24,Electronics,500,2.0,65,143
2,101,2023-09-27,Beauty,30,1.0,65,142
5,101,2023-02-27,Clothing,50,3.0,58,27
1,105,2023-04-13,Electronics,500,1.0,65,121
1,103,2023-07-20,Beauty,30,3.0,88,148
1,101,2023-04-21,Electronics,500,2.0,96,23
4,101,2023-07-01,Electronics,500,3.0,78,32
1,103,2023-08-01,Electronics,500,4.0,62,48
2,101,2023-04-22,Electronics,500,3.0,12,85
5,101,2023-10-12,Electronics,500,1.0,13,28
4,101,2023-06-09,Home & Kitchen,200,3.0,51,57
1,103,2023-07-20,Electronics,500,4.0,31,129
1,101,2023-04-26,Electronics,800,3.0,49,34
5,105,2023-01-31,Home & Kitchen,200,2.0,24,35
3,101,2023-05-22,Electronics,800,3.0,82,36
4,102,2023-05-08,Home & Kitchen,200,4.0,68,146
2,101,2023-04-26,Beauty,30,4.0,47,116
5,105,2023-11-25,Clothing,50,2.0,39,89
4,102,2023-01-21,Beauty,30,3.0,80,101
5,101,2023-12-29,Home & Kitchen,200,3.0,83,22
4,102,2023-11-22,Electronics,800,5.0,86,123
3,103,2023-06-10,Electronics,500,2.0,74,139
1,102,2023-09-18,Home & Kitchen,200,4.0,69,80
1,102,2023-10-04,Home & Kitchen,200,1.0,18,85
5,105,2023-11-19,Home & Kitchen,200,4.0,87,104
1,104,2023-06-04,Home & Kitchen,200,4.0,96,105
4,102,2023-10-15,Electronics,500,4.0,75,108
2,104,2023-12-10,Electronics,500,3.0,69,61
4,104,2023-08-25,Clothing,50,5.0,68,27
4,102,2023-05-05,Electronics,800,5.0,73,114
3,103,2023-05-28,Electronics,800,2.0,26,61
5,101,2023-10-06,Electronics,800,3.0,26,64
2,104,2023-11-17,Clothing,50,4.0,95,121
5,102,2023-11-20,Beauty,30,4.0,96,34
3,101,2023-11-27,Electronics,500,2.0,100,78
2,105,2023-02-01,Home & Kitchen,200,4.0,53,106
1,105,2023-05-20,Electronics,800,3.0,73,80
3,104,2023-11-22,Clothing,50,3.0,100,142
1,103,2023-08-13,Electronics,500,2.0,15,71
5,105,2023-02-26,Electronics,800,1.0,23,109
5,102,2023-07-07,Electronics,500,1.0,34,147
3,103,2023-07-11,Beauty,30,1.0,80,104
1,101,2023-04-10,Electronics,800,4.0,75,49
1,102,2023-04-09,Electronics,800,2.0,40,104
1,105,2023-09-03,Electronics,500,3.0,47,37
4,104,2023-01-08,Home & Kitchen,200,3.0,18,135
5,105,2023-09-16,Clothing,50,2.0,32,26
1,102,2023-10-01,Home & Kitchen,200,4.0,41,128
2,103,2023-11-07,Electronics,500,5.0,50,145
4,101,2023-06-25,Electronics,500,2.0,87,93
1,102,2023-05-15,Home & Kitchen,200,1.0,41,140
2,101,2023-01-06,Electronics,500,1.0,94,127
1,104,2023-05-04,Clothing,50,4.0,88,82
3,102,2023-03-10,Clothing,50,5.0,41,25
2,101,2023-11-09,Electronics,800,5.0,16,43
4,101,2023-06-26,Electronics,500,4.0,24,52
2,102,2023-12-05,Home & Kitchen,200,4.0,85,80
3,104,2023-09-23,Electronics,500,2.0,63,48
3,101,2023-02-10,Home & Kitchen,200,3.0,43,101
3,105,2023-10-04,Electronics,800,4.0,12,30
5,101,2023-06-11,Home & Kitchen,200,5.0,56,111
5,101,2023-02-20,Electronics,800,2.0,29,66
1,101,2023-10-04,Electronics,800,4.0,86,59
1,101,2023-02-26,Electronics,800,1.0,16,129
1,102,2023-12-09,Home & Kitchen,200,4.0,78,46
1,102,2023-12-06,Clothing,50,2.0,79,76
1,101,2023-05-25,Electronics,800,1.0,21,120
4,104,2023-09-06,Home & Kitchen,200,3.0,77,43
5,104,2023-11-11,Electronics,800,2.0,88,101
1,101,2023-04-19,Electronics,500,5.0,97,54
1,104,2023-05-12,Clothing,50,2.0,39,144
3,102,2023-06-26,Electronics,500,2.0,30,146
1,101,2023-06-09,Electronics,500,3.0,20,113
2,104,2023-04-05,Electronics,800,3.0,69,67
5,101,2023-03-10,Electronics,500,5.0,79,79
2,102,2023-12-15,Home & Kitchen,200,1.0,49,97
1,103,2023-05-18,Electronics,800,4.0,64,106
1,105,2023-09-20,Electronics,500,5.0,37,31
3,105,2023-11-28,Electronics,500,3.0,11,121
3,101,2023-05-29,Electronics,500,5.0,11,89
5,105,2023-07-22,Electronics,800,4.0,23,47
4,102,2023-11-11,Clothing,50,5.0,16,46
1,101,2023-03-07,Electronics,800,2.0,68,115
3,104,2023-11-26,Beauty,30,2.0,37,117
1,105,2023-09-19,Electronics,500,4.0,35,47
2,101,2023-10-19,Beauty,30,4.0,55,102
4,104,2023-09-25,Electronics,800,4.0,88,78
4,105,2023-10-08,Electronics,800,2.0,74,127
3,102,2023-11-08,Electronics,800,4.0,10,108
3,103,2023-04-29,Electronics,800,3.0,34,83
4,101,2023-06-28,Beauty,30,3.0,26,74
4,105,2023-08-26,Electronics,800,4.0,55,50
3,102,2023-05-12,Electronics,800,4.0,34,79
1,101,2023-07-31,Clothing,50,2.0,81,56
1,104,2023-11-22,Electronics,800,1.0,39,128
1,103,2023-04-30,Beauty,30,3.0,14,150
1,102,2023-01-31,Electronics,800,4.0,95,132
3,101,2023-03-03,Home & Kitchen,200,1.0,78,138
4,102,2023-07-26,Clothing,50,4.0,41,140
3,104,2023-10-27,Electronics,800,2.0,64,81
5,105,2023-05-25,Home & Kitchen,200,3.0,20,40
4,104,2023-12-27,Electronics,500,2.0,19,26
1,101,2023-09-25,Electronics,500,4.0,22,140
1,103,2023-10-24,Electronics,500,2.0,19,123
4,102,2023-08-11,Home & Kitchen,200,3.0,28,34
1,102,2023-03-22,Beauty,30,3.0,58,144
2,105,2023-03-12,Beauty,30,3.0,62,92
3,105,2023-05-01,Electronics,500,4.0,54,81
3,101,2023-10-18,Beauty,30,2.0,72,67
4,102,2023-08-17,Electronics,800,2.0,27,131
1,101,2023-12-19,Electronics,800,4.0,49,39
1,101,2023-07-27,Beauty,30,1.0,67,89
4,105,2023-12-26,Beauty,30,3.0,62,43
2,101,2023-08-20,Home & Kitchen,200,2.0,54,69
1,104,2023-08-06,Home & Kitchen,200,2.0,29,41
1,105,2023-07-20,Clothing,50,3.0,37,111
2,101,2023-04-07,Home & Kitchen,200,3.0,57,128
1,101,2023-04-23,Electronics,500,3.0,88,36
1,103,2023-11-23,Beauty,30,1.0,30,119
1,101,2023-04-27,Electronics,500,4.0,79,149
1,101,2023-04-09,Electronics,800,1.0,76,27
4,102,2023-12-11,Beauty,30,5.0,93,77
1,105,2023-10-13,Beauty,30,4.0,100,90
2,105,2023-06-07,Electronics,800,3.0,92,129
2,103,2023-11-09,Electronics,800,2.0,96,107
2,105,2023-01-20,Home & Kitchen,200,3.0,36,34
2,105,2023-09-03,Electronics,500,4.0,27,134
1,101,2023-12-18,Electronics,800,1.0,99,108
2,103,2023-03-15,Electronics,500,4.0,72,45
4,105,2023-10-30,Electronics,500,3.0,63,71
2,101,2023-02-05,Electronics,800,4.0,47,117
4,105,2023-09-03,Clothing,50,2.0,64,137
4,103,2023-04-08,Electronics,800,5.0,44,69
3,101,2023-01-27,Electronics,800,3.0,56,103
2,101,2023-04-14,Electronics,800,2.0,64,121
2,103,2023-06-23,Electronics,500,2.0,35,123
1,103,2023-04-23,Home & Kitchen,200,1.0,33,38
1,102,2023-08-10,Electronics,500,2.0,73,108
1,104,2023-11-18,Beauty,30,4.0,91,68
1,105,2023-10-03,Beauty,30,5.0,88,42
1,104,2023-10-10,Electronics,800,3.0,40,77
1,104,2023-03-15,Home & Kitchen,200,5.0,42,94
1,101,2023-11-01,Beauty,30,1.0,33,50
5,105,2023-03-10,Electronics,500,3.0,54,40
2,101,2023-07-31,Home & Kitchen,200,3.0,32,21
4,101,2023-08-28,Beauty,30,1.0,49,34
3,101,2023-02-03,Electronics,800,4.0,99,103
4,104,2023-12-16,Electronics,500,4.0,46,31
5,101,2023-02-01,Electronics,800,1.0,88,69
1,104,2023-10-31,Electronics,800,3.0,14,139
2,101,2023-06-06,Beauty,30,3.0,41,51
4,101,2023-10-31,Electronics,800,2.0,49,54
2,104,2023-02-19,Electronics,800,4.0,75,35
1,102,2023-01-29,Clothing,50,3.0,90,57
1,103,2023-04-30,Beauty,30,5.0,44,66
3,104,2023-04-14,Home & Kitchen,200,5.0,69,64
3,103,2023-03-02,Electronics,500,3.0,67,67
1,101,2023-07-29,Home & Kitchen,200,2.0,84,119
3,105,2023-02-25,Electronics,500,2.0,57,69
1,101,2023-01-17,Electronics,500,5.0,66,147
1,103,2023-02-15,Electronics,500,1.0,97,112
1,103,2023-09-16,Clothing,50,3.0,79,120
2,102,2023-06-11,Clothing,50,3.0,10,72
3,105,2023-12-20,Clothing,50,2.0,80,77
2,102,2023-02-03,Electronics,800,2.0,35,21
1,104,2023-06-25,Home & Kitchen,200,2.0,29,117
3,103,2023-08-02,Home & Kitchen,200,2.0,14,130
2,102,2023-08-14,Home & Kitchen,200,2.0,15,89
1,102,2023-07-21,Electronics,800,4.0,81,148
2,101,2023-02-20,Electronics,500,4.0,46,83
1,101,2023-07-27,Home & Kitchen,200,2.0,61,36
4,101,2023-07-25,Beauty,30,4.0,94,147
3,101,2023-01-21,Electronics,800,2.0,69,27
3,104,2023-05-25,Electronics,800,3.0,26,36
5,101,2023-06-03,Beauty,30,3.0,51,29
1,101,2023-06-06,Electronics,500,3.0,23,107
2,102,2023-01-10,Clothing,50,3.0,20,121
2,101,2023-10-01,Electronics,500,3.0,99,40
1,101,2023-01-14,Home & Kitchen,200,2.0,66,59
4,101,2023-01-23,Electronics,500,1.0,76,25
2,101,2023-02-28,Beauty,30,3.0,20,65
4,104,2023-07-26,Electronics,800,4.0,16,116
1,102,2023-08-24,Electronics,500,2.0,57,59
2,101,2023-07-04,Electronics,500,4.0,38,121
2,103,2023-04-29,Electronics,500,2.0,61,35
4,102,2023-10-22,Clothing,50,5.0,91,111
1,103,2023-07-30,Beauty,30,4.0,63,90
3,101,2023-12-23,Electronics,800,2.0,22,90
4,105,2023-04-22,Electronics,500,5.0,30,117
5,102,2023-01-14,Home & Kitchen,200,4.0,73,120
1,102,2023-09-17,Home & Kitchen,200,4.0,48,124
4,103,2023-03-02,Clothing,50,1.0,72,136
5,101,2023-08-05,Electronics,500,4.0,89,131
5,104,2023-10-08,Electronics,500,5.0,83,50
3,103,2023-01-25,Home & Kitchen,200,1.0,43,144
4,103,2023-02-22,Electronics,800,3.0,93,26
1,105,2023-05-03,Electronics,800,3.0,25,101
4,102,2023-01-25,Electronics,500,1.0,69,81
3,101,2023-12-28,Electronics,500,1.0,23,44
4,103,2023-10-23,Electronics,500,2.0,78,59
1,104,2023-01-04,Electronics,800,4.0,68,44
1,104,2023-03-18,Electronics,500,4.0,74,39
4,104,2023-07-31,Electronics,800,1.0,41,30
5,102,2023-05-24,Clothing,50,1.0,37,62
1,104,2023-04-13,Clothing,50,1.0,28,33
1,104,2023-10-12,Clothing,50,4.0,16,38
4,101,2023-08-24,Electronics,500,2.0,27,67
4,101,2023-07-07,Home & Kitchen,200,5.0,73,105
2,101,2023-02-18,Beauty,30,4.0,72,51
2,103,2023-12-28,Electronics,500,4.0,29,134
1,104,2023-01-07,Beauty,30,3.0,14,106
1,104,2023-11-24,Clothing,50,1.0,67,118
3,102,2023-07-04,Electronics,500,4.0,19,74
2,104,2023-04-28,Electronics,500,3.0,35,66
4,101,2023-09-03,Home & Kitchen,200,3.0,51,72
4,104,2023-10-05,Beauty,30,2.0,49,25
1,102,2023-08-22,Electronics,800,3.0,80,25
5,105,2023-04-04,Electronics,800,1.0,45,120
2,105,2023-04-09,Electronics,800,2.0,86,94
1,101,2023-02-10,Electronics,800,2.0,45,141
4,102,2023-07-17,Electronics,500,4.0,10,42
3,103,2023-05-11,Electronics,800,2.0,36,144
3,103,2023-12-06,Home & Kitchen,200,4.0,69,129
3,104,2023-08-09,Beauty,30,5.0,67,55
1,103,2023-06-28,Beauty,30,1.0,87,54
1,105,2023-03-29,Beauty,30,4.0,76,100
5,105,2023-06-23,Electronics,800,3.0,54,85
5,101,2023-05-09,Electronics,500,3.0,60,146
1,103,2023-01-17,Electronics,800,2.0,95,67
1,101,2023-01-29,Clothing,50,3.0,91,94
3,101,2023-02-13,Clothing,50,4.0,68,129
4,103,2023-05-06,Home & Kitchen,200,2.0,62,114
3,105,2023-11-18,Home & Kitchen,200,4.0,15,82
1,101,2023-10-03,Electronics,800,3.0,32,42
1,101,2023-01-23,Electronics,800,5.0,53,77
2,101,2023-04-04,Home & Kitchen,200,1.0,22,89
2,101,2023-01-27,Electronics,800,2.0,75,99
1,104,2023-07-11,Electronics,800,1.0,62,143
1,101,2023-01-13,Electronics,500,5.0,12,100
1,105,2023-03-10,Electronics,800,3.0,51,102
1,104,2023-08-18,Clothing,50,2.0,84,70
3,101,2023-08-17,Beauty,30,5.0,33,44
4,101,2023-08-18,Clothing,50,1.0,95,128
5,101,2023-12-04,Electronics,800,4.0,52,94
1,105,2023-09-10,Home & Kitchen,200,1.0,64,23
5,103,2023-02-07,Electronics,500,3.0,20,102
2,102,2023-10-02,Electronics,800,5.0,85,58
4,103,2023-11-29,Electronics,800,1.0,52,117
5,101,2023-10-30,Home & Kitchen,200,4.0,93,108
5,101,2023-01-23,Beauty,30,3.0,52,57
1,103,2023-09-25,Electronics,800,2.0,60,134
1,102,2023-12-16,Beauty,30,3.0,83,130
2,103,2023-04-06,Electronics,500,1.0,51,45
1,101,2023-07-14,Clothing,50,4.0,73,98
1,104,2023-11-13,Clothing,50,4.0,53,60
4,105,2023-02-20,Electronics,800,5.0,66,132
5,101,2023-08-24,Beauty,30,5.0,37,110
1,103,2023-10-26,Home & Kitchen,200,3.0,88,102
1,105,2023-04-07,Electronics,500,3.0,14,73
1,102,2023-01-28,Electronics,500,1.0,15,28
4,101,2023-05-11,Electronics,500,5.0,33,62
2,104,2023-03-20,Home & Kitchen,200,1.0,49,100
3,102,2023-01-27,Electronics,800,3.0,32,100
3,101,2023-05-06,Clothing,50,1.0,15,97
1,103,2023-07-08,Electronics,800,4.0,55,53
5,101,2023-05-21,Beauty,30,5.0,93,115
1,103,2023-08-24,Home & Kitchen,200,3.0,52,129
1,103,2023-10-05,Electronics,500,4.0,81,38
3,101,2023-11-04,Electronics,500,2.0,61,115
